,Player,Squad,Rating,user,player,rating
6605,Patrick,Famalicão,2.401098901098901,1,2629,2.401099
5000,Juan Sánchez,Sevilla,1.03125,85,2059,1.03125
1279,Dalbert Henrique,Vitória,2.411764705882353,105,543,2.4117646
6106,Sebastián Coates,Sporting CP,2.9015384615384616,63,2470,2.9015384
6709,Hélder Ferreira,Vitória,2.4389140271493215,105,2717,2.438914
1555,Reinier,Dortmund,2.3368794326241136,48,665,2.3368795
6186,Geny Catamo,Marítimo,2.1822660098522166,103,2489,2.182266
3190,Marcelo,Lyon,2.6012269938650308,59,390,2.601227
4566,Felix Afena-Gyan,Roma,2.388235294117647,60,1905,2.3882353
4802,Mikkel Damsgaard,Sampdoria,3.1284916201117317,84,2002,3.1284916
6415,Marcus Edwards,Norwich City,2.6902173913043477,68,2483,2.6902175
4841,Tomás Rincón,Juventus,2.3684210526315788,79,2009,2.368421
3594,Jean-Armel Kana-Biyik,Rennes,1.8914473684210527,39,1486,1.8914474
1920,Álvaro Odriozola,Real Madrid,2.8375,11,815,2.8375
513,Ohis Felix Uduokhai,Augsburg,2.2041884816753927,91,208,2.2041886
4177,Mauro Icardi,Paris S-G,1.975438596491228,72,1727,1.9754386
1308,João Pedro,Cagliari,2.167539267015707,81,550,2.1675394
914,Thibault Klidje,Bordeaux,2.2067510548523206,94,382,2.206751
3452,Bruno Fernandes,Manchester Utd,3.4578313253012047,25,1434,3.4578314
3695,Alessio Romagnoli,Lazio,2.96113074204947,3,1525,2.9611309
4242,Radamel Falcao,Manchester Utd,2.176706827309237,25,1752,2.1767068
3156,Maxwel Cornet,Metz,2.6666666666666665,45,483,2.6666667
2198,Dimitri Foulquier,Watford,1.691891891891892,75,915,1.6918919
774,Danny Blum,Eint Frankfurt,2.6704545454545454,13,317,2.6704545
4425,Portu,Real Sociedad,2.375478927203065,28,1840,2.375479
943,Jean Onana,Lille,3.124203821656051,32,395,3.124204
822,Lorenzo De Silvestri,Sampdoria,2.5754189944134076,84,344,2.575419
5005,Suso,Sevilla,2.71875,85,2061,2.71875
4277,Mamadou Sylla,Alavés,1.9375,0,25,1.9375
164,Sebastian Vasiliadis,Arminia,2.3986486486486487,46,77,2.3986487
4547,Baptiste Santamaria,Rennes,2.963815789473684,39,834,2.9638157
3983,Jordan Amavi,Getafe,2.4022346368715084,8,1453,2.4022346
2538,Matías Vecino,Lazio,2.8445229681978796,3,1049,2.844523
6527,Dylan Batubinsika,Famalicão,2.3076923076923075,1,2637,2.3076923
1311,Marko Rog,Napoli,2.749185667752443,77,552,2.7491856
5207,Cristian Ansaldi,Inter,3.1931464174454827,64,2166,3.1931465
6220,Lucas Veríssimo,Benfica,3.106312292358804,65,2506,3.1063123
5383,Abdu Conté,Moreirense,2.3406113537117905,23,2211,2.3406115
5707,Nani,Manchester Utd,2.0923694779116464,25,2324,2.0923696
6777,Tomás Reymão,Wolves,2.314487632508834,74,2749,2.3144877
3300,Paul Nebel,Mainz 05,2.4238095238095236,41,1369,2.4238095
3310,Anton Stach,Mainz 05,3.176190476190476,41,1376,3.1761904
327,Jeremie Boga,Granada,2.5125,18,129,2.5125
2490,Matteo Darmian,Inter,2.7538940809968846,64,1038,2.753894
6408,Rúben Lameiras,Famalicão,2.5549450549450547,1,2585,2.554945
4408,Adnan Januzaj,Manchester Utd,3.0200803212851404,25,1831,3.0200803
832,Sydney van Hooijdonk,Bologna,2.146017699115044,66,349,2.1460178
3079,Sadio Mané,Metz,2.5729166666666665,45,1276,2.5729167
3462,Victor Lindelöf,Manchester Utd,2.4216867469879517,25,1439,2.4216866
5297,Dele Alli,Everton,2.625766871165644,73,774,2.6257668
5993,Hwang Hee-chan,Wolves,2.508833922261484,74,1778,2.508834
54,Pere Pons,Alavés,1.9652777777777777,0,22,1.9652778
4064,Kieran Dowell,Norwich City,2.505434782608696,68,1667,2.5054348
3451,Bruno Fernandes,Sporting CP,3.476923076923077,63,1434,3.476923
1901,Alfred Duncan,Cagliari,2.6910994764397906,81,809,2.6910994
1481,Akim Zedadka,Clermont Foot,3.0452261306532664,38,626,3.045226
4873,Domenico Berardi,Sassuolo,3.597560975609756,78,2020,3.597561
4895,Edoardo Goldaniga,Sassuolo,2.1707317073170733,78,541,2.1707318
4150,Ángel Di María,Paris S-G,3.4350877192982456,72,1718,3.4350877
3335,Clément Grenier,Rennes,2.486842105263158,39,1389,2.4868422
4926,Marcos Acuña,Sporting CP,3.4184615384615387,63,2039,3.4184616
946,Otávio,Bordeaux,2.717299578059072,94,396,2.7172995
3293,Dominik Kohr,Eint Frankfurt,2.909090909090909,13,1366,2.909091
2161,Gonzalo Villar,Roma,2.7411764705882353,60,902,2.7411764
6629,António Xavier,Tondela,1.991111111111111,104,2674,1.9911112
5083,Arkadiusz Reca,Atalanta,2.263779527559055,50,2105,2.2637796
5796,Dani Raba,Granada,2.10625,18,926,2.10625
3057,Luis Díaz,Liverpool,3.3026706231454006,69,1264,3.3026707
5490,Brandon Soppy,Rennes,2.1315789473684212,39,2255,2.131579
768,Cristian Tello,Betis,2.8956521739130436,96,313,2.895652
6430,Falaye Sacko,Vitória,2.2126696832579187,105,1956,2.2126696
3495,Shola Shoretire,Manchester Utd,1.4779116465863453,25,1449,1.4779116
285,Danny Ings,Southampton,2.363157894736842,33,112,2.363158
6766,Tiago Ilori,Sporting CP,2.4123076923076923,63,2746,2.4123077
4524,Gaëtan Laborde,Brest,2.5044642857142856,16,1566,2.5044644
6085,Stephen Eustáquio,Porto,3.111864406779661,24,2463,3.1118643
2332,Giovanni Simeone,Fiorentina,2.454901960784314,53,553,2.454902
2717,Vedat Muriqi,Lazio,2.1342756183745584,3,1117,2.1342757
2079,Abdoulaye Touré,Nantes,2.0462962962962963,20,875,2.0462964
3389,Kevin De Bruyne,Chelsea,3.66966966966967,19,1411,3.6696696
722,Borja Iglesias,Espanyol,2.158119658119658,2,297,2.1581197
951,Rubén Pardo,Betis,1.1391304347826088,96,398,1.1391305
5962,Luca Waldschmidt,Wolfsburg,2.430493273542601,55,2422,2.4304934
2262,Jamie Leweling,Union Berlin,2.4305555555555554,100,947,2.4305556
989,Christian Nørgaard,Fiorentina,2.8117647058823527,53,422,2.8117647
3212,Jeff Reine-Adélaïde,Lens,3.3086956521739133,37,1331,3.3086956
1759,Loren Morón,Betis,1.2391304347826086,96,305,1.2391304
5824,Hassane Kamara,Watford,2.4594594594594597,75,1654,2.4594595
4422,Mikel Oyarzabal,Real Sociedad,2.9272030651340994,28,1838,2.9272032
5479,Riccardo Pinzi,Udinese,1.080168776371308,40,2251,1.0801687
1724,Keidi Bare,Espanyol,2.8290598290598292,2,743,2.8290598
